seqnames	start	end	width	strand	tvalue	score	numOfTSS	overlapTSS	group	geneStart	geneEnd	geneLength	geneStrand	geneId	distanceToTSS	ENTREZID	SYMBOL	GENENAME	absDistToTSS
chr3	10342173	10343108	936	*	19.5584	19.5584	1	Exon (ENSMUST00000125734/ENSMUSG00000039795, exon 1 of 2)	3	10321712	10335681	13970	2	ENSMUSG00000103392	-6492	NA	NA	NA	6492
chr5	5547992	5548825	834	*	19.5584	19.5584	1	3' UTR	5	5537454	5559538	22085	2	ENSMUSG00000040464	10713	207704	Gtpbp10	GTP-binding protein 10 (putative)	10713
chr1	182362516	182363287	772	*	19.5585	19.5585	1	Distal Intergenic	1	182313102	182341629	28528	2	ENSMUSG00000047539	-20887	67948	Fbxo28	F-box protein 28	20887
chr1	184831648	184833001	1354	*	19.559	19.559	1	Exon (ENSMUST00000068725/ENSMUSG00000073481, exon 4 of 8)	1	184822407	184822488	82	2	ENSMUSG00000088559	-9160	100316821	Mir1981	microRNA 1981	9160
chr17	24596388	24597433	1046	*	19.559	19.559	1	Promoter (1-2kb)	17	24594978	24595071	94	1	ENSMUSG00000080342	1410	NA	NA	NA	1410
chr6	47798810	47800001	1192	*	19.5601	19.5601	1	Exon (ENSMUST00000077290/ENSMUSG00000025823, exon 8 of 10)	6	47803576	47803652	77	2	ENSMUSG00000076060	3651	735289	Mir704	microRNA 704	3651
chr15	101274773	101275574	802	*	19.5602	19.5602	1	3' UTR	15	101284272	101290945	6674	1	ENSMUSG00000037204	-8698	68118	Atg101	autophagy related 101	8698
chr11	94339944	94340873	930	*	19.5624	19.5624	1	3' UTR	11	94328001	94341841	13841	1	ENSMUSG00000020864	11943	71452	Ankrd40	ankyrin repeat domain 40	11943
chr7	24619240	24620145	906	*	19.5642	19.5642	1	Exon (ENSMUST00000206422/ENSMUSG00000074277, exon 7 of 16)	7	24610763	24629297	18535	1	ENSMUSG00000074277	8477	232970	Phldb3	pleckstrin homology like domain, family B, member 3	8477
chr11	62692869	62693900	1032	*	19.5652	19.5652	1	Distal Intergenic	11	62697218	62697515	298	1	ENSMUSG00000081852	-3318	NA	NA	NA	3318
chr11	59948701	59949482	782	*	19.5661	19.5661	1	Promoter (<=1kb)	11	59948206	59962205	14000	1	ENSMUSG00000061650	495	192191	Med9	mediator complex subunit 9	495
chr3	131002360	131003155	796	*	19.5688	19.5688	1	Distal Intergenic	3	131023839	131026370	2532	2	ENSMUSG00000104859	23215	NA	NA	NA	23215
chr7	39521839	39522834	996	*	19.5694	19.5694	1	Intron (ENSMUST00000108015/ENSMUSG00000068959, intron 1 of 3)	7	39517766	39540420	22655	1	ENSMUSG00000068959	4073	70227	Zfp619	zinc finger protein 619	4073
chr12	21411791	21412528	738	*	19.5721	19.5721	1	Intron (ENSMUST00000135088/ENSMUSG00000076432, intron 2 of 5)	12	21417323	21421064	3742	1	ENSMUSG00000097055	-4795	100043407	Gm4419	predicted gene 4419	4795
chr2	70695981	70696880	900	*	19.5739	19.5739	1	Intron (ENSMUST00000133432/ENSMUSG00000014959, intron 8 of 9)	2	70661149	70662109	961	2	ENSMUSG00000097025	-33872	NA	NA	NA	33872
chr8	6738480	6739359	880	*	19.5739	19.5739	1	Distal Intergenic	8	6830814	6830978	165	2	ENSMUSG00000109457	91619	NA	NA	NA	91619
chr5	150024658	150025891	1234	*	19.5758	19.5758	1	Intron (ENSMUST00000143989/ENSMUSG00000053368, intron 1 of 15)	5	150022479	150022743	265	1	ENSMUSG00000107360	2179	NA	NA	NA	2179
chr5	65727540	65728715	1176	*	19.5765	19.5765	1	Distal Intergenic	5	65605721	65698273	92553	2	ENSMUSG00000029202	-29267	71521	Pds5a	PDS5 cohesin associated factor A	29267
chr5	130159569	130160420	852	*	19.5773	19.5773	1	Distal Intergenic	5	130171798	130214342	42545	1	ENSMUSG00000025340	-11378	56715	Rabgef1	RAB guanine nucleotide exchange factor (GEF) 1	11378
chr9	59676881	59677944	1064	*	19.5078	19.5776	1	Intron (ENSMUST00000034834/ENSMUSG00000032294, intron 9 of 10)	9	59680144	59718874	38731	1	ENSMUSG00000074259	-2200	546134	Gramd2	GRAM domain containing 2	2200
chr1	74563414	74564471	1058	*	19.5779	19.5779	1	3' UTR	1	74435511	74544284	108774	2	ENSMUSG00000033364	-19130	319651	Usp37	ubiquitin specific peptidase 37	19130
chr2	113123929	113125230	1302	*	19.5787	19.5787	1	Intron (ENSMUST00000208151/ENSMUSG00000057378, intron 1 of 101)	2	112631355	113217096	585742	2	ENSMUSG00000057378	91866	20192	Ryr3	ryanodine receptor 3	91866
chr5	107864864	107865921	1058	*	19.5819	19.5819	1	Intron (ENSMUST00000112642/ENSMUSG00000011831, intron 1 of 17)	5	107868474	107869638	1165	1	ENSMUSG00000104748	-2553	NA	NA	NA	2553
chr12	113110396	113111441	1046	*	19.5823	19.5823	1	Intron (ENSMUST00000109727/ENSMUSG00000021144, intron 1 of 19)	12	113098278	113137206	38929	1	ENSMUSG00000021144	12118	116870	Mta1	metastasis associated 1	12118
chr17	5036924	5037863	940	*	19.5824	19.5824	1	Intron (ENSMUST00000124362/ENSMUSG00000069729, intron 1 of 2)	17	4994332	5347656	353325	1	ENSMUSG00000069729	42592	239985	Arid1b	AT rich interactive domain 1B (SWI-like)	42592
chr16	17326241	17327272	1032	*	19.5843	19.5843	1	Intron (ENSMUST00000036161/ENSMUSG00000041720, intron 19 of 54)	16	17331371	17343575	12205	1	ENSMUSG00000022766	-4099	15160	Serpind1	serine (or cysteine) peptidase inhibitor, clade D, member 1	4099
chr11	23264895	23266270	1376	*	19.5861	19.5861	1	Intron (ENSMUST00000020538/ENSMUSG00000020290, intron 3 of 25)	11	23256041	23298249	42209	1	ENSMUSG00000020290	8854	103573	Xpo1	exportin 1	8854
chr11	75170258	75171069	812	*	19.5861	19.5861	1	Promoter (<=1kb)	11	75164565	75169519	4955	2	ENSMUSG00000043099	-739	15248	Hic1	hypermethylated in cancer 1	739
chr15	55074159	55075242	1084	*	19.5905	19.5905	1	Distal Intergenic	15	55015131	55072152	57022	2	ENSMUSG00000037343	-2007	319944	Taf2	TATA-box binding protein associated factor 2	2007
chr1	151350141	151351052	912	*	19.5935	19.5935	1	5' UTR	1	151339604	151345231	5628	2	ENSMUSG00000100954	-4910	NA	NA	NA	4910
chr1	188910088	188911041	954	*	19.5948	19.5948	1	Exon (ENSMUST00000060479/ENSMUSG00000026609, exon 62 of 71)	1	188971095	189007841	36747	2	ENSMUSG00000026608	96800	226823	Kctd3	potassium channel tetramerisation domain containing 3	96800
chr9	65605085	65606078	994	*	19.5955	19.5956	1	Distal Intergenic	9	65587160	65595967	8808	1	ENSMUSG00000041064	17925	208084	Pif1	PIF1 5'-to-3' DNA helicase	17925
chr6	8938681	8939752	1072	*	19.5961	19.5961	1	Distal Intergenic	6	8948431	9249032	300602	1	ENSMUSG00000046178	-8679	18231	Nxph1	neurexophilin 1	8679
chr11	11867844	11868707	864	*	19.5962	19.5962	1	Promoter (<=1kb)	11	11868123	11885321	17199	1	ENSMUSG00000086391	0	73321	1700042O10Rik	RIKEN cDNA 1700042O10 gene	0
chr3	97718397	97719352	956	*	19.5973	19.5973	1	Exon (ENSMUST00000168438/ENSMUSG00000038170, exon 27 of 46)	3	97730339	97736166	5828	1	ENSMUSG00000105245	-10987	NA	NA	NA	10987
chr1	13127576	13128577	1002	*	19.5975	19.5975	1	Promoter (<=1kb)	1	13113457	13127163	13707	2	ENSMUSG00000042414	-413	383491	Prdm14	PR domain containing 14	413
chr4	132243000	132243823	824	*	19.5982	19.5982	1	Promoter (1-2kb)	4	132244946	132245266	321	2	ENSMUSG00000084105	1443	NA	NA	NA	1443
chr5	139232618	139233549	932	*	19.599	19.599	1	Exon (ENSMUST00000058716/ENSMUSG00000036817, exon 10 of 23)	5	139215469	139216356	888	2	ENSMUSG00000106127	-16262	NA	NA	NA	16262
chr13	100777517	100778582	1066	*	19.5992	19.5992	1	Promoter (1-2kb)	13	100759674	100775899	16226	2	ENSMUSG00000045273	-1618	26886	Cenph	centromere protein H	1618
chr8	31157814	31158927	1114	*	19.5992	19.5992	1	Exon (ENSMUST00000209851/ENSMUSG00000031577, exon 6 of 7)	8	31150315	31164702	14388	1	ENSMUSG00000031577	7499	234138	Tti2	TELO2 interacting protein 2	7499
chr14	52132242	52133039	798	*	19.6017	19.6017	1	Intron (ENSMUST00000111603/ENSMUSG00000057132, intron 9 of 24)	14	52110704	52163546	52843	1	ENSMUSG00000057132	21538	77945	Rpgrip1	retinitis pigmentosa GTPase regulator interacting protein 1	21538
chr10	122076636	122077519	884	*	19.602	19.602	1	Promoter (1-2kb)	10	122074788	122074998	211	1	ENSMUSG00000112815	1848	NA	NA	NA	1848
chr14	50798360	50799835	1476	*	19.5093	19.6036	1	5' UTR	14	50789248	50807732	18485	2	ENSMUSG00000071470	7897	239083	Ccnb1ip1	cyclin B1 interacting protein 1	7897
chr5	43807613	43808752	1140	*	19.6041	19.6041	1	Promoter (<=1kb)	5	43807705	43808743	1039	2	ENSMUSG00000104701	0	NA	NA	NA	0
chr11	80025845	80027026	1182	*	19.6046	19.6046	1	Exon (ENSMUST00000163272/ENSMUSG00000017548, exon 12 of 15)	11	79993106	80034123	41018	1	ENSMUSG00000017548	32739	52615	Suz12	SUZ12 polycomb repressive complex 2 subunit	32739
chr18	11942974	11943791	818	*	19.6052	19.6052	1	Intron (ENSMUST00000171109/ENSMUSG00000040957, intron 9 of 9)	18	11913131	11915903	2773	1	ENSMUSG00000117430	29843	NA	NA	NA	29843
chr5	146979131	146980716	1586	*	19.3146	19.6066	1	Distal Intergenic	5	146951573	146963800	12228	2	ENSMUSG00000016510	-15331	76366	Mtif3	mitochondrial translational initiation factor 3	15331
chr12	110808270	110809325	1056	*	19.6069	19.6069	1	Exon (ENSMUST00000084974/ENSMUSG00000056458, exon 6 of 7)	12	110807798	110840939	33142	2	ENSMUSG00000056458	31614	26448	Mok	MOK protein kinase	31614
chr19	32850171	32851128	958	*	19.6078	19.6078	1	Distal Intergenic	19	32757497	32826160	68664	1	ENSMUSG00000013663	92674	19211	Pten	phosphatase and tensin homolog	92674
chr7	3412703	3414953	2251	*	19.2196	19.6078	1	Promoter (<=1kb)	7	3415066	3415156	91	1	ENSMUSG00000094210	-113	104795667	Gm23450	predicted gene, 23450	113
chr6	7672210	7673123	914	*	19.6084	19.6084	1	Distal Intergenic	6	7675169	7693254	18086	2	ENSMUSG00000029752	20131	27053	Asns	asparagine synthetase	20131
chr11	101569798	101570691	894	*	19.6101	19.6101	1	Intron (ENSMUST00000103099/ENSMUSG00000017119, intron 14 of 23)	11	101582242	101591788	9547	1	ENSMUSG00000034947	-11551	217203	Tmem106a	transmembrane protein 106A	11551
chr18	23831484	23832685	1202	*	19.6101	19.6101	1	Intron (ENSMUST00000170802/ENSMUSG00000024277, intron 2 of 7)	18	23817270	23817371	102	2	ENSMUSG00000089290	-14113	115488981	Gm23207	predicted gene, 23207	14113
chr17	65830089	65831242	1154	*	19.6111	19.6111	1	3' UTR	17	65782573	65841926	59354	1	ENSMUSG00000061950	47516	70351	Ppp4r1	protein phosphatase 4, regulatory subunit 1	47516
chr6	124322837	124324144	1308	*	19.6115	19.6115	1	Intron (ENSMUST00000032234/ENSMUSG00000008845, intron 11 of 16)	6	124304656	124330527	25872	1	ENSMUSG00000008845	18181	93671	Cd163	CD163 antigen	18181
chr1	36307110	36307919	810	*	19.6132	19.6132	1	Promoter (<=1kb)	1	36307733	36324029	16297	1	ENSMUSG00000037447	0	214855	Arid5a	AT rich interactive domain 5A (MRF1-like)	0
chr9	20654552	20655633	1082	*	19.5506	19.6134	1	Exon (ENSMUST00000034689/ENSMUSG00000032171, exon 2 of 4)	9	20652095	20666584	14490	1	ENSMUSG00000032171	2457	23988	Pin1	protein (peptidyl-prolyl cis/trans isomerase) NIMA-interacting 1	2457
chr6	120918142	120918951	810	*	19.6144	19.6144	1	Promoter (1-2kb)	6	120891930	120916853	24924	2	ENSMUSG00000004446	-1289	12122	Bid	BH3 interacting domain death agonist	1289
chr18	56780895	56781816	922	*	19.6161	19.6161	1	Intron (ENSMUST00000128240/ENSMUSG00000087597, intron 1 of 4)	18	56769717	56801688	31972	1	ENSMUSG00000087597	11178	NA	NA	NA	11178
chr6	69084376	69085803	1428	*	19.5184	19.6168	1	Promoter (<=1kb)	6	69086185	69086487	303	1	ENSMUSG00000105313	-382	NA	NA	NA	382
chr5	21604475	21605672	1198	*	19.6199	19.6199	1	Intron (ENSMUST00000051358/ENSMUSG00000048520, intron 7 of 19)	5	21598740	21599547	808	1	ENSMUSG00000106135	5735	625004	Gm6543	predicted gene 6543	5735
chr4	24905380	24906481	1102	*	19.62	19.62	1	Distal Intergenic	4	24898083	24905001	6919	1	ENSMUSG00000028261	7297	68493	Ndufaf4	NADH:ubiquinone oxidoreductase complex assembly factor 4	7297
chr8	31672760	31674105	1346	*	19.6204	19.6204	1	Distal Intergenic	8	31598979	31663828	64850	2	ENSMUSG00000110329	-8932	102641740	Gm38572	predicted gene, 38572	8932
chr1	74206528	74207279	752	*	19.6217	19.6217	1	Promoter (<=1kb)	1	74206554	74206620	67	2	ENSMUSG00000087820	0	100316687	Mir1928	microRNA 1928	0
chr16	21770066	21771643	1578	*	19.3729	19.6226	1	Exon (ENSMUST00000023559/ENSMUSG00000022853, exon 5 of 7)	16	21774113	21774218	106	1	ENSMUSG00000088758	-2470	NA	NA	NA	2470
chr9	108573538	108574287	750	*	19.6222	19.6248	1	Exon (ENSMUST00000068700/ENSMUSG00000066357, exon 2 of 6)	9	108569886	108572774	2889	1	ENSMUSG00000019039	3652	67789	Dalrd3	DALR anticodon binding domain containing 3	3652
chr1	131491271	131492216	946	*	19.6251	19.6251	1	Intron (ENSMUST00000097588/ENSMUSG00000026425, intron 2 of 22)	1	131498639	131498802	164	2	ENSMUSG00000076287	6586	NA	NA	NA	6586
chr4	139387059	139388012	954	*	19.6264	19.6264	1	Intron (ENSMUST00000147999/ENSMUSG00000066036, intron 1 of 27)	4	139352609	139489588	136980	1	ENSMUSG00000066036	34450	69116	Ubr4	ubiquitin protein ligase E3 component n-recognin 4	34450
chr12	82087552	82088809	1258	*	19.6307	19.6307	1	Distal Intergenic	12	82150468	82150563	96	1	ENSMUSG00000064714	-61659	NA	NA	NA	61659
chr1	151688243	151689010	768	*	19.6319	19.6319	1	Intron (ENSMUST00000148810/ENSMUSG00000026483, intron 5 of 13)	1	151748949	151755018	6070	2	ENSMUSG00000100594	66008	102640772	2810414N06Rik	RIKEN cDNA 2810414N06 gene	66008
chr16	91570258	91571531	1274	*	19.6321	19.6321	1	Distal Intergenic	16	91547072	91565623	18552	1	ENSMUSG00000022965	23186	15980	Ifngr2	interferon gamma receptor 2	23186
chr7	107181494	107182893	1400	*	19.5504	19.6354	1	Exon (ENSMUST00000084763/ENSMUSG00000016626, exon 3 of 11)	7	107166990	107198102	31113	1	ENSMUSG00000016626	14504	76858	Nlrp14	NLR family, pyrin domain containing 14	14504
chr3	139080526	139081489	964	*	19.6367	19.6367	1	Distal Intergenic	3	138925902	139075201	149300	2	ENSMUSG00000028149	-5325	229877	Rap1gds1	RAP1, GTP-GDP dissociation stimulator 1	5325
chr11	40731579	40732352	774	*	19.6381	19.6381	1	Promoter (1-2kb)	11	40701395	40733422	32028	2	ENSMUSG00000020330	1070	15366	Hmmr	hyaluronan mediated motility receptor (RHAMM)	1070
chr3	146473923	146474842	920	*	19.6335	19.639	1	Intron (ENSMUST00000197980/ENSMUSG00000028188, intron 9 of 13)	3	146449795	146465849	16055	1	ENSMUSG00000028189	24128	74245	Ctbs	chitobiase	24128
chrX	163061200	163062145	946	*	19.6396	19.6396	1	Distal Intergenic	20	163069614	163069869	256	2	ENSMUSG00000088369	7724	NA	NA	NA	7724
chr15	102768661	102769636	976	*	19.6419	19.6419	1	Distal Intergenic	15	102795121	102795371	251	2	ENSMUSG00000116263	25735	NA	NA	NA	25735
chr4	155825139	155826162	1024	*	19.6425	19.6425	1	Distal Intergenic	4	155831272	155833130	1859	1	ENSMUSG00000065990	-5110	66077	Aurkaip1	aurora kinase A interacting protein 1	5110
chr14	61329336	61330277	942	*	19.6427	19.6427	2	Distal Intergenic	14	61324852	61325810	959	2	ENSMUSG00000114642	-3526	NA	NA	NA	3526
chrX	111779369	111780158	790	*	19.6435	19.6435	2	Distal Intergenic	20	111830621	111831265	645	1	ENSMUSG00000082546	-50463	100418178	Gm14898	guanosine diphosphate (GDP) dissociation inhibitor 2 pseudogene	50463
chr11	40657301	40658306	1006	*	19.6447	19.6447	2	Distal Intergenic	11	40672906	40673856	951	2	ENSMUSG00000082087	15550	NA	NA	NA	15550
chr2	180143751	180145134	1384	*	19.6495	19.6495	2	Exon (ENSMUST00000040668/ENSMUSG00000039050, exon 5 of 14)	2	180119306	180162680	43375	1	ENSMUSG00000039050	24445	228983	Osbpl2	oxysterol binding protein-like 2	24445
chr6	72314672	72315667	996	*	19.6509	19.6509	2	Distal Intergenic	6	72304610	72314371	9762	1	ENSMUSG00000056370	10062	20388	Sftpb	surfactant associated protein B	10062
chr14	99230626	99231511	886	*	19.6522	19.6522	2	Intron (ENSMUST00000022650/ENSMUSG00000022064, intron 16 of 17)	14	99291204	99291636	433	2	ENSMUSG00000100172	60125	NA	NA	NA	60125
chr7	75784579	75785392	814	*	19.6528	19.6528	2	Promoter (<=1kb)	7	75784032	75784383	352	1	ENSMUSG00000097116	547	NA	NA	NA	547
chr8	105675210	105676085	876	*	19.4336	19.6534	2	Exon (ENSMUST00000132679/ENSMUSG00000005698, exon 7 of 10)	8	105686274	105698187	11914	1	ENSMUSG00000050357	-10189	234695	Carmil2	capping protein regulator and myosin 1 linker 2	10189
chr13	24359066	24360243	1178	*	19.3178	19.6561	2	Intron (ENSMUST00000224953/ENSMUSG00000016756, intron 1 of 15)	13	24324511	24329040	4530	2	ENSMUSG00000118631	-30026	NA	NA	NA	30026
chr3	107882452	107883257	806	*	19.6563	19.6563	2	Exon (ENSMUST00000037375/ENSMUSG00000040600, exon 6 of 19)	3	107885966	107887848	1883	1	ENSMUSG00000105456	-2709	NA	NA	NA	2709
chr9	7594932	7595715	784	*	19.6568	19.6568	2	Distal Intergenic	9	7599494	7599640	147	1	ENSMUSG00000111764	-3779	NA	NA	NA	3779
chr11	87438880	87440059	1180	*	19.658	19.658	2	Intron (ENSMUST00000060835/ENSMUSG00000010342, intron 2 of 30)	11	87443237	87443452	216	1	ENSMUSG00000098943	-3178	NA	NA	NA	3178
chr8	78467547	78468534	988	*	19.6583	19.6583	2	Distal Intergenic	8	78486034	78486410	377	2	ENSMUSG00000110057	17876	NA	NA	NA	17876
chr19	10925088	10926041	954	*	19.6588	19.6588	2	Distal Intergenic	19	10914287	10920632	6346	2	ENSMUSG00000024734	-4456	22786	Zp1	zona pellucida glycoprotein 1	4456
chr12	24643976	24644917	942	*	19.6591	19.6591	2	Distal Intergenic	12	24638669	24639010	342	2	ENSMUSG00000066553	-4966	NA	NA	NA	4966
chr5	44922055	44923290	1236	*	19.6602	19.6602	2	Distal Intergenic	5	44966200	44978805	12606	1	ENSMUSG00000062496	-42910	75783	4930431F12Rik	RIKEN cDNA 4930431F12 gene	42910
chr15	3200137	3201278	1142	*	19.6602	19.6603	2	Distal Intergenic	15	3217391	3219698	2308	2	ENSMUSG00000114999	18420	NA	NA	NA	18420
chr7	139991985	139992968	984	*	19.661	19.661	2	Promoter (<=1kb)	7	139978932	139992562	13631	2	ENSMUSG00000025473	0	11501	Adam8	a disintegrin and metallopeptidase domain 8	0
chr3	19628536	19629469	934	*	19.6618	19.6618	2	Promoter (<=1kb)	3	19610368	19628677	18310	2	ENSMUSG00000082766	0	NA	NA	NA	0
chr2	180701754	180702717	964	*	19.6634	19.6634	2	5' UTR	2	180698063	180698169	107	1	ENSMUSG00000064422	3691	NA	NA	NA	3691
chr11	26593400	26594357	958	*	19.6645	19.6645	2	Promoter (<=1kb)	11	26471322	26593999	122678	2	ENSMUSG00000064090	0	69922	Vrk2	vaccinia related kinase 2	0
chr3	153173195	153174130	936	*	19.6645	19.6645	2	Exon (ENSMUST00000198047/ENSMUSG00000105337, exon 3 of 4)	3	153162728	153182815	20088	2	ENSMUSG00000105337	8685	NA	NA	NA	8685
chr11	11824825	11825838	1014	*	19.6649	19.6649	2	Exon (ENSMUST00000066237/ENSMUSG00000020182, exon 11 of 15)	11	11787431	11808962	21532	2	ENSMUSG00000035455	-15863	60530	Fignl1	fidgetin-like 1	15863
chr1	63180316	63181559	1244	*	19.6675	19.6675	2	Promoter (1-2kb)	1	63179004	63179135	132	1	ENSMUSG00000064602	1312	100217464	Snora41	small nucleolar RNA, H/ACA box 41	1312
chr5	5609898	5610797	900	*	19.6686	19.6686	2	Intron (ENSMUST00000054865/ENSMUSG00000040473, intron 13 of 22)	5	5573799	5576203	2405	1	ENSMUSG00000073234	36099	667705	Gm8773	predicted gene 8773	36099
chr7	3662364	3663469	1106	*	19.3998	19.6691	2	Exon (ENSMUST00000019878/ENSMUSG00000078813, exon 3 of 4)	7	3660098	3665840	5743	2	ENSMUSG00000078813	2371	69757	Leng1	leukocyte receptor cluster (LRC) member 1	2371
chr19	42701928	42703511	1584	*	19.1323	19.6698	2	Distal Intergenic	19	42699777	42699902	126	2	ENSMUSG00000077768	-2026	115486074	Gm25216	predicted gene, 25216	2026
chr4	86915044	86915923	880	*	19.67	19.67	2	Intron (ENSMUST00000045224/ENSMUSG00000038007, intron 5 of 5)	4	86874396	86934822	60427	1	ENSMUSG00000038007	40648	230379	Acer2	alkaline ceramidase 2	40648
chr3	22090722	22091615	894	*	19.6703	19.6703	2	Intron (ENSMUST00000193734/ENSMUSG00000027630, intron 2 of 16)	3	22080494	22081115	622	2	ENSMUSG00000103293	-9607	NA	NA	NA	9607
chr8	41265050	41266023	974	*	19.6729	19.6729	2	Intron (ENSMUST00000211090/ENSMUSG00000031592, intron 6 of 9)	8	41239752	41332344	92593	1	ENSMUSG00000031592	25298	18536	Pcm1	pericentriolar material 1	25298
chr17	8229043	8230414	1372	*	19.6742	19.6742	2	Distal Intergenic	17	8236043	8257141	21099	1	ENSMUSG00000040899	-5629	12458	Ccr6	chemokine (C-C motif) receptor 6	5629
chr8	75205750	75206573	824	*	19.6763	19.6763	2	Intron (ENSMUST00000212891/ENSMUSG00000110640, intron 2 of 2)	8	75201439	75210042	8604	1	ENSMUSG00000110640	4311	NA	NA	NA	4311
chr10	122702327	122703472	1146	*	19.6768	19.6768	2	Intron (ENSMUST00000162853/ENSMUSG00000034613, intron 1 of 5)	10	122679315	122679415	101	1	ENSMUSG00000099225	23012	102466884	Mir8104	microRNA 8104	23012
chr1	133162851	133163916	1066	*	19.6769	19.6769	2	Promoter (<=1kb)	1	133164210	133303435	139226	1	ENSMUSG00000041757	-294	240753	Plekha6	pleckstrin homology domain containing, family A member 6	294
chr1	144684217	144685786	1570	*	19.4278	19.6781	2	Distal Intergenic	1	144609004	144609110	107	2	ENSMUSG00000088096	-75107	NA	NA	NA	75107
chr2	122044026	122044845	820	*	19.6795	19.6795	2	Intron (ENSMUST00000028668/ENSMUSG00000027236, intron 4 of 7)	2	122028642	122028709	68	1	ENSMUSG00000104603	15384	NA	NA	NA	15384
chr3	104565888	104567023	1136	*	19.627	19.6803	2	Distal Intergenic	3	104601158	104601239	82	2	ENSMUSG00000084653	34216	NA	NA	NA	34216
chr4	83187963	83188972	1010	*	19.681	19.681	2	Distal Intergenic	4	83193988	83194994	1007	1	ENSMUSG00000083245	-5016	667985	Gm11185	glyceraldehyde-3-phosphate dehydrogenase pseudogene	5016
chr5	103412989	103413870	882	*	19.681	19.681	2	Distal Intergenic	5	103425192	103598303	173112	1	ENSMUSG00000034573	-11322	19249	Ptpn13	protein tyrosine phosphatase, non-receptor type 13	11322
chr4	40738548	40739705	1158	*	19.6815	19.6815	2	Exon (ENSMUST00000030117/ENSMUSG00000028409, exon 10 of 12)	4	40722917	40722995	79	1	ENSMUSG00000065452	15631	387203	Mir207	microRNA 207	15631
chr8	31109387	31110240	854	*	19.6839	19.6839	2	Promoter (1-2kb)	8	31111820	31131482	19663	1	ENSMUSG00000039328	-1580	68867	Rnf122	ring finger protein 122	1580
