seqnames	start	end	width	strand	tvalue	score	numOfTSS	overlapTSS	group	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	distanceToTSS	ENTREZID	SYMBOL	GENENAME	absDistToTSS
chr20	17485470	17486469	1000	*	23.4577	23.4577	0	not	1	Intron (ENST00000377873/ENSG00000125864, intron 5 of 7)	20	17497488	17497952	465	1	ENSG00000232333	-11019	NA	NA	NA	11019
chr1	220983283	220984206	924	*	23.4584	23.4584	0	not	1	Intron (ENST00000366910/ENSG00000186205, intron 6 of 6)	1	220998962	220999389	428	1	ENSG00000221571	-14756	NA	NA	NA	14756
chr6	15691480	15692245	766	*	23.4589	23.4589	0	not	1	Distal Intergenic	6	15523032	15663289	140258	2	ENSG00000047579	-28191	84062	DTNBP1	dystrobrevin binding protein 1	28191
chr5	55223514	55224583	1070	*	23.459	23.459	0	not	1	Promoter (<=1kb)	5	55224468	55224569	102	2	ENSG00000268280	0	NA	NA	NA	0
chr5	60148435	60149410	976	*	23.4592	23.4592	0	not	1	Distal Intergenic	5	60047618	60140216	92599	2	ENSG00000164181	-8219	79993	ELOVL7	ELOVL fatty acid elongase 7	8219
chr15	41251625	41252362	738	*	23.3863	23.4657	0	not	1	Distal Intergenic	15	41245160	41248710	3551	1	ENSG00000128965	6465	79094	CHAC1	ChaC glutathione specific gamma-glutamylcyclotransferase 1	6465
chr4	4249662	4250573	912	*	23.4692	23.4692	0	not	1	Promoter (<=1kb)	4	4237269	4249950	12682	2	ENSG00000132406	0	85013	TMEM128	transmembrane protein 128	0
chr1	52455913	52456736	824	*	23.4698	23.4698	0	not	1	Promoter (<=1kb)	1	52373628	52456436	82809	2	ENSG00000169213	0	5865	RAB3B	RAB3B, member RAS oncogene family	0
chr11	2110383	2111260	878	*	23.4703	23.4703	0	not	1	Distal Intergenic	11	2150351	2151194	844	2	ENSG00000240801	39934	NA	NA	NA	39934
chr8	117614266	117615463	1198	*	23.4725	23.4725	0	not	1	Distal Intergenic	8	117778742	117861702	82961	1	ENSG00000147679	-163279	84294	UTP23	UTP23 small subunit processome component	163279
chr7	22601353	22602314	962	*	23.4671	23.4729	1	overlapTSS	1	Promoter (<=1kb)	7	22602956	22613615	10660	1	ENSG00000232759	-642	100506178	LOC100506178	uncharacterized LOC100506178	642
chr7	8330305	8331096	792	*	23.4733	23.4733	0	not	1	Intron (ENST00000424460/ENSG00000229970, intron 3 of 6)	7	8343371	8380973	37603	1	ENSG00000272328	-12275	NA	NA	NA	12275
chr7	61967031	61968584	1554	*	23.0869	23.4734	0	not	1	Distal Intergenic	7	61821869	61822186	318	1	ENSG00000233918	145162	NA	NA	NA	145162
chr14	35854497	35855344	848	*	23.2095	23.4754	0	not	1	Downstream (1-2kb)	14	35857327	35858275	949	2	ENSG00000240023	2931	NA	NA	NA	2931
chr13	70402331	70403254	924	*	23.4786	23.4786	0	not	1	Intron (ENST00000377844/ENSG00000150361, intron 6 of 10)	13	70377072	70377173	102	1	ENSG00000207495	25259	NA	NA	NA	25259
chr7	157179645	157180438	794	*	23.4804	23.4804	0	not	1	Intron (ENST00000262177/ENSG00000105993, intron 8 of 9)	7	157128075	157210133	82059	1	ENSG00000105993	51570	10049	DNAJB6	DnaJ heat shock protein family (Hsp40) member B6	51570
chr17	32951146	32952049	904	*	23.4846	23.4846	0	not	1	Intron (ENST00000321639/ENSG00000181291, intron 1 of 9)	17	32907768	32966337	58570	1	ENSG00000181291	43378	124842	TMEM132E	transmembrane protein 132E	43378
chr13	44715479	44716778	1300	*	23.4818	23.485	4	overlapTSS	1	Promoter (<=1kb)	13	44716682	44813010	96329	1	ENSG00000227258	0	101929212	SMIM2-AS1	SMIM2 antisense RNA 1	0
chr1	152161008	152162069	1062	*	23.4853	23.4853	3	overlapTSS	1	Exon (ENST00000420707/ENSG00000237975, exon 1 of 9)	1	152178334	152179533	1200	1	ENSG00000236427	-16265	NA	NA	NA	16265
chrX	106515406	106516473	1068	*	23.4853	23.4853	0	not	1	Promoter (<=1kb)	23	106515812	106516888	1077	1	ENSG00000204053	0	NA	NA	NA	0
chr16	3704042	3704979	938	*	23.4858	23.4858	0	not	1	5' UTR	16	3700637	3701704	1068	2	ENSG00000263235	-2338	NA	NA	NA	2338
chr20	62184156	62185497	1342	*	23.4921	23.4921	3	overlapTSS	1	Promoter (<=1kb)	20	62184373	62188061	3689	1	ENSG00000125531	0	79025	FNDC11	fibronectin type III domain containing 11	0
chr5	172720592	172721667	1076	*	23.4994	23.4994	0	not	1	Promoter (<=1kb)	5	172719520	172719622	103	2	ENSG00000252169	-970	NA	NA	NA	970
chr6	1227870	1229017	1148	*	23.5032	23.5032	0	not	1	Distal Intergenic	6	1186753	1186855	103	1	ENSG00000238438	41117	NA	NA	NA	41117
chr6	33729574	33730565	992	*	23.5035	23.5035	0	not	1	Distal Intergenic	6	33689444	33714762	25319	2	ENSG00000161896	-14812	117283	IP6K3	inositol hexakisphosphate kinase 3	14812
chr12	32810223	32811128	906	*	23.5079	23.5079	0	not	1	Distal Intergenic	12	32832134	32898486	66353	1	ENSG00000087470	-21006	10059	DNM1L	dynamin 1 like	21006
chr20	13147389	13148278	890	*	23.5086	23.5086	0	not	1	3' UTR	20	13202418	13281298	78881	1	ENSG00000101230	-54140	140862	ISM1	isthmin 1	54140
chr19	53970466	53971311	846	*	23.5109	23.5109	1	overlapTSS	1	Promoter (<=1kb)	19	53970989	54006950	35962	1	ENSG00000198346	0	126017	ZNF813	zinc finger protein 813	0
chr11	51571744	51572923	1180	*	23.0796	23.5124	0	not	1	Distal Intergenic	11	51526871	51527800	930	2	ENSG00000237610	-43944	NA	NA	NA	43944
chr2	202651879	202652826	948	*	23.5215	23.5215	0	not	1	Distal Intergenic	2	202655184	202760273	105090	1	ENSG00000138395	-2358	65061	CDK15	cyclin dependent kinase 15	2358
chr5	153859253	153860092	840	*	23.5221	23.5302	0	not	1	Promoter (1-2kb)	5	153854532	153857824	3293	2	ENSG00000113196	-1429	9421	HAND1	heart and neural crest derivatives expressed 1	1429
chr1	59395124	59396003	880	*	23.5315	23.5315	0	not	1	Distal Intergenic	1	59348540	59362375	13836	2	ENSG00000232453	-32749	105378753	LINC02777	long intergenic non-protein coding RNA 2777	32749
chr12	54770249	54771128	880	*	23.532	23.532	0	not	1	Intron (ENST00000550474/ENSG00000258137, intron 1 of 3)	12	54756229	54758271	2043	2	ENSG00000139572	-11978	53831	GPR84	G protein-coupled receptor 84	11978
chr10	3090643	3091492	850	*	23.5335	23.5335	0	not	1	Distal Intergenic	10	3107616	3108193	578	2	ENSG00000273001	16701	NA	NA	NA	16701
chr5	101277943	101278760	818	*	23.5368	23.5368	0	not	1	Distal Intergenic	5	101312000	101312502	503	1	ENSG00000249495	-33240	NA	NA	NA	33240
chr2	219258462	219259135	674	*	23.5312	23.5407	0	not	1	3' UTR	2	219262979	219270664	7686	1	ENSG00000144579	-3844	58190	CTDSP1	CTD small phosphatase 1	3844
chr15	40396721	40397648	928	*	23.5413	23.5426	0	not	1	Intron (ENST00000354670/ENSG00000104081, intron 3 of 4)	15	40380091	40401093	21003	2	ENSG00000104081	3445	90427	BMF	Bcl2 modifying factor	3445
chr21	37565350	37566187	838	*	23.5443	23.5443	0	not	1	Intron (ENST00000270190/ENSG00000142197, intron 2 of 3)	21	37585858	37586136	279	2	ENSG00000265882	19949	NA	NA	NA	19949
chr10	135333405	135334340	936	*	23.5468	23.5468	1	overlapTSS	1	Promoter (<=1kb)	10	135333910	135374724	40815	1	ENSG00000130649	0	1571	CYP2E1	cytochrome P450 family 2 subfamily E member 1	0
chr17	45946185	45947030	846	*	23.5487	23.5487	0	not	1	Distal Intergenic	17	45940708	45942556	1849	1	ENSG00000264243	5477	NA	NA	NA	5477
chr5	133972733	133973626	894	*	23.5553	23.5553	0	not	1	Intron (ENST00000507419/ENSG00000152700, intron 1 of 6)	5	133970529	133970635	107	2	ENSG00000207459	-2098	NA	NA	NA	2098
chr18	19599994	19600825	832	*	23.5568	23.5568	0	not	1	Intron (ENST00000584898/ENSG00000265758, intron 1 of 3)	18	19579530	19579612	83	1	ENSG00000265568	20464	NA	NA	NA	20464
chr3	109128610	109129545	936	*	23.5575	23.5575	6	overlapTSS	1	Promoter (<=1kb)	3	109128837	109214014	85178	1	ENSG00000228980	0	401082	LINC01205	long intergenic non-protein coding RNA 1205	0
chr17	39667143	39668032	890	*	23.559	23.559	3	overlapTSS	1	Downstream (1-2kb)	17	39657233	39661957	4725	2	ENSG00000171401	-5186	3860	KRT13	keratin 13	5186
chr19	54096115	54096782	668	*	23.5655	23.5655	0	not	1	Distal Intergenic	19	54102882	54106751	3870	2	ENSG00000268864	9969	284379	LOC284379	solute carrier family 7 member 3 pseudogene	9969
chr14	95827151	95828034	884	*	23.5656	23.5656	0	not	1	Distal Intergenic	14	95795921	95801841	5921	1	ENSG00000258630	31230	101929080	LINC02292	long intergenic non-protein coding RNA 2292	31230
chr12	115216706	115217661	956	*	23.5675	23.5675	0	not	1	Distal Intergenic	12	115206479	115209656	3178	1	ENSG00000257517	10227	NA	NA	NA	10227
chr19	33634690	33635529	840	*	23.569	23.569	0	not	1	Intron (ENST00000592765/ENSG00000166359, intron 3 of 5)	19	33622996	33666701	43706	1	ENSG00000166359	11694	126248	WDR88	WD repeat domain 88	11694
chr14	64877041	64877814	774	*	23.5709	23.5709	0	not	1	5' UTR	14	64854749	64926722	71974	1	ENSG00000100714	22292	4522	MTHFD1	methylenetetrahydrofolate dehydrogenase, cyclohydrolase and formyltetrahydrofolate synthetase 1	22292
chrX	74449269	74450152	884	*	23.5719	23.5719	0	not	1	Distal Intergenic	23	74422538	74422644	107	1	ENSG00000199601	26731	NA	NA	NA	26731
chr7	95807549	95808556	1008	*	23.5769	23.5769	0	not	1	Intron (ENST00000265631/ENSG00000004864, intron 11 of 17)	7	95848974	95849068	95	2	ENSG00000208025	40512	693176	MIR591	microRNA 591	40512
chr17	36715444	36716223	780	*	23.3783	23.579	0	not	1	Exon (ENST00000264659/ENSG00000017373, exon 10 of 19)	17	36757302	36758954	1653	1	ENSG00000265130	-41079	NA	NA	NA	41079
chr8	127522309	127523112	804	*	23.5846	23.5846	0	not	1	Distal Intergenic	8	127517008	127517114	107	1	ENSG00000207138	5301	NA	NA	NA	5301
chr22	32898132	32899115	984	*	23.5853	23.5853	0	not	1	Distal Intergenic	22	32870663	32894818	24156	1	ENSG00000100225	27469	25793	FBXO7	F-box protein 7	27469
chr4	170232610	170233705	1096	*	23.5854	23.5854	0	not	1	Distal Intergenic	4	170015407	170192256	176850	2	ENSG00000154447	-40354	57630	SH3RF1	SH3 domain containing ring finger 1	40354
chrX	32907777	32909060	1284	*	23.1627	23.5891	0	not	1	Intron (ENST00000378677/ENSG00000198947, intron 2 of 78)	23	32866024	32866122	99	2	ENSG00000238969	-41655	NA	NA	NA	41655
chr11	123016280	123017053	774	*	23.5899	23.5899	0	not	1	Intron (ENST00000448775/ENSG00000166250, intron 1 of 6)	11	123006631	123007084	454	2	ENSG00000255342	-9196	NA	NA	NA	9196
chr10	102778260	102779379	1120	*	23.5913	23.5913	2	overlapTSS	1	3' UTR	10	102767440	102790890	23451	2	ENSG00000186862	11511	79955	PDZD7	PDZ domain containing 7	11511
chr2	99485639	99486538	900	*	23.5923	23.5923	0	not	1	5' UTR	2	99457138	99457199	62	2	ENSG00000238830	-28440	NA	NA	NA	28440
chr5	115881431	115882556	1126	*	23.595	23.595	0	not	1	Intron (ENST00000343348/ENSG00000092421, intron 1 of 18)	5	115898258	115898626	369	1	ENSG00000239528	-15702	NA	NA	NA	15702
chr17	60749205	60750270	1066	*	23.5964	23.5964	0	not	1	Exon (ENST00000303375/ENSG00000011028, exon 8 of 30)	17	60738982	60739086	105	2	ENSG00000207382	-10119	NA	NA	NA	10119
chr11	85883591	85884728	1138	*	23.6009	23.6009	0	not	1	Distal Intergenic	11	85864269	85864376	108	1	ENSG00000200877	19322	NA	NA	NA	19322
chr11	66511810	66512549	740	*	23.603	23.603	5	overlapTSS	1	Promoter (<=1kb)	11	66511922	66610987	99066	1	ENSG00000173715	0	79703	C11orf80	chromosome 11 open reading frame 80	0
chr9	132499706	132500479	774	*	23.6036	23.6036	1	overlapTSS	1	Promoter (1-2kb)	9	132500629	132501902	1274	2	ENSG00000255824	1423	NA	NA	NA	1423
chr12	93769590	93770921	1332	*	23.4884	23.605	5	overlapTSS	1	Promoter (<=1kb)	12	93710911	93771512	60602	2	ENSG00000257252	591	NA	NA	NA	591
chr11	108211344	108212347	1004	*	23.6051	23.6051	0	not	1	Intron (ENST00000278616/ENSG00000149311, intron 56 of 62)	11	108130255	108136480	6226	2	ENSG00000269042	-74864	NA	NA	NA	74864
chr17	55969621	55970756	1136	*	23.6121	23.6121	0	not	1	5' UTR	17	55989694	55999942	10249	1	ENSG00000264914	-18938	NA	NA	NA	18938
chr12	89729086	89729939	854	*	23.6122	23.6122	0	not	1	Distal Intergenic	12	89713141	89713426	286	1	ENSG00000257820	15945	NA	NA	NA	15945
chr22	21131842	21132859	1018	*	23.6156	23.6156	1	overlapTSS	1	Intron (ENST00000215727/ENSG00000099937, intron 1 of 4)	22	21128167	21142008	13842	1	ENSG00000099937	3675	3053	SERPIND1	serpin family D member 1	3675
chr6	43691282	43692123	842	*	23.6171	23.6171	1	overlapTSS	1	Intron (ENST00000424283/ENSG00000236961, intron 2 of 2)	6	43690523	43705571	15049	2	ENSG00000236961	13448	NA	NA	NA	13448
chr12	8844973	8845768	796	*	23.6203	23.6203	0	not	1	Intron (ENST00000538758/ENSG00000166532, intron 1 of 1)	12	8834196	8935691	101496	1	ENSG00000166532	10777	57494	RIMKLB	ribosomal modification protein rimK like family member B	10777
chr2	232540733	232541586	854	*	23.6091	23.6226	0	not	1	Distal Intergenic	2	232510711	232510984	274	2	ENSG00000239202	-29749	NA	NA	NA	29749
chr2	11878651	11879728	1078	*	23.6244	23.6244	1	overlapTSS	1	Intron (ENST00000449576/ENSG00000134324, intron 2 of 21)	2	11881123	11885427	4305	2	ENSG00000230790	5699	NA	NA	NA	5699
chr1	3394688	3395353	666	*	23.6275	23.6275	0	not	1	Exon (ENST00000378378/ENSG00000130762, exon 12 of 15)	1	3403810	3404191	382	1	ENSG00000272088	-8457	NA	NA	NA	8457
chr2	242140288	242141239	952	*	23.6287	23.6287	0	not	1	Exon (ENST00000274979/ENSG00000146205, exon 7 of 25)	2	242127924	242164792	36869	1	ENSG00000146205	12364	50636	ANO7	anoctamin 7	12364
chr12	26939495	26940380	886	*	23.6296	23.6296	0	not	1	Intron (ENST00000381340/ENSG00000123104, intron 2 of 56)	12	26953776	26954235	460	1	ENSG00000256640	-13396	NA	NA	NA	13396
chr18	73776791	73777468	678	*	23.6306	23.6306	0	not	1	Distal Intergenic	18	73720073	73727816	7744	2	ENSG00000264108	-48975	NA	NA	NA	48975
chr13	28552567	28553280	714	*	23.6314	23.6314	1	overlapTSS	1	Exon (ENST00000332715/ENSG00000183463, exon 2 of 2)	13	28536274	28545276	9003	2	ENSG00000165556	-7291	1045	CDX2	caudal type homeobox 2	7291
chr15	88781964	88782787	824	*	23.6317	23.6317	0	not	1	Intron (ENST00000394480/ENSG00000140538, intron 3 of 18)	15	88795961	88814297	18337	1	ENSG00000260305	-13174	283738	NTRK3-AS1	NTRK3 antisense RNA 1	13174
chr9	79432993	79433858	866	*	23.6321	23.6321	0	not	1	Intron (ENST00000376718/ENSG00000106772, intron 6 of 18)	9	79379352	79402485	23134	1	ENSG00000225937	53641	50652	PCA3	prostate cancer associated 3	53641
chr11	119072899	119073838	940	*	23.6343	23.6343	0	not	1	Distal Intergenic	11	119076752	119178859	102108	1	ENSG00000110395	-2914	867	CBL	Cbl proto-oncogene	2914
chr13	43635334	43636395	1062	*	23.637	23.637	0	not	1	Intron (ENST00000474320/ENSG00000120675, intron 1 of 3)	13	43597339	43683045	85707	1	ENSG00000120675	37995	29103	DNAJC15	DnaJ heat shock protein family (Hsp40) member C15	37995
chr18	46443876	46444713	838	*	23.6382	23.6382	1	overlapTSS	1	Downstream (1-2kb)	18	46446223	46477081	30859	2	ENSG00000101665	32368	4092	SMAD7	SMAD family member 7	32368
chr14	36852793	36853996	1204	*	23.6415	23.6415	0	not	1	Distal Intergenic	14	36840370	36841588	1219	1	ENSG00000188831	12423	NA	NA	NA	12423
chr1	184377394	184378277	884	*	23.6467	23.6467	1	overlapTSS	1	Promoter (<=1kb)	1	184377471	184381494	4024	1	ENSG00000230470	0	NA	NA	NA	0
chr2	222890360	222891119	760	*	23.6538	23.6538	0	not	1	Distal Intergenic	2	222909244	222909713	470	2	ENSG00000226331	18594	NA	NA	NA	18594
chr12	132377281	132378204	924	*	23.4904	23.6553	1	overlapTSS	1	Promoter (<=1kb)	12	132379196	132407712	28517	1	ENSG00000177169	-992	8408	ULK1	unc-51 like autophagy activating kinase 1	992
chr7	104624181	104625198	1018	*	23.6561	23.6561	1	overlapTSS	1	Intron (ENST00000450686/ENSG00000228393, intron 1 of 2)	7	104611734	104611805	72	1	ENSG00000251911	12447	NA	NA	NA	12447
chr1	59939690	59940789	1100	*	23.6573	23.6573	0	not	1	Intron (ENST00000474476/ENSG00000172456, intron 4 of 8)	1	59762310	60233347	471038	1	ENSG00000172456	177380	55277	FGGY	FGGY carbohydrate kinase domain containing	177380
chr11	35843108	35844129	1022	*	23.6593	23.6593	1	overlapTSS	1	Distal Intergenic	11	35835882	35839557	3676	1	ENSG00000261355	7226	NA	NA	NA	7226
chr1	246960708	246961511	804	*	23.6675	23.6675	0	not	1	Exon (ENST00000504864/ENSG00000223519, exon 8 of 22)	1	246970417	246970487	71	1	ENSG00000252495	-8906	NA	NA	NA	8906
chr1	42637496	42638391	896	*	23.6711	23.6711	0	not	1	Distal Intergenic	1	42628362	42630389	2028	2	ENSG00000197273	-7107	2980	GUCA2A	guanylate cyclase activator 2A	7107
chr1	223888493	223889396	904	*	23.6716	23.6716	1	overlapTSS	1	Promoter (<=1kb)	1	223889295	223963720	74426	1	ENSG00000162909	0	824	CAPN2	calpain 2	0
chr1	153505121	153506134	1014	*	23.6767	23.6767	4	overlapTSS	1	Promoter (<=1kb)	1	153506079	153507591	1513	1	ENSG00000238279	0	NA	NA	NA	0
chr16	18982732	18983549	818	*	23.6778	23.6778	0	not	1	Distal Intergenic	16	18995256	19075264	80009	1	ENSG00000170537	-11707	79905	TMC7	transmembrane channel like 7	11707
chr3	27504789	27505882	1094	*	23.6804	23.6804	0	not	1	Promoter (<=1kb)	3	27503997	27504307	311	1	ENSG00000227523	792	NA	NA	NA	792
chr10	30449291	30450118	828	*	23.6823	23.6823	0	not	1	Distal Intergenic	10	30301729	30404423	102695	2	ENSG00000165757	-44868	57608	JCAD	junctional cadherin 5 associated	44868
chr3	194444595	194445456	862	*	23.6848	23.6848	0	not	1	Intron (ENST00000423318/ENSG00000237222, intron 1 of 3)	3	194429150	194502897	73748	1	ENSG00000237222	15445	100507391	LINC01968	long intergenic non-protein coding RNA 1968	15445
chr7	157092283	157093162	880	*	23.6909	23.6909	0	not	1	Distal Intergenic	7	157098487	157098765	279	1	ENSG00000266453	-5325	NA	NA	NA	5325
chr1	204285740	204286947	1208	*	23.692	23.692	0	not	1	Intron (ENST00000272203/ENSG00000143850, intron 1 of 22)	1	204315904	204316386	483	2	ENSG00000219133	29439	NA	NA	NA	29439
chrX	19858767	19859658	892	*	23.6925	23.6925	0	not	1	Intron (ENST00000397821/ENSG00000147010, intron 1 of 17)	23	19552093	19905719	353627	2	ENSG00000147010	46061	30011	SH3KBP1	SH3 domain containing kinase binding protein 1	46061
chr20	39591167	39592138	972	*	23.6968	23.6968	0	not	1	Distal Intergenic	20	39652845	39653034	190	1	ENSG00000222612	-60707	NA	NA	NA	60707
chr10	43845222	43846057	836	*	23.6724	23.6977	0	not	1	Distal Intergenic	10	43837234	43837358	125	1	ENSG00000221468	7988	NA	NA	NA	7988
chr13	99207747	99208584	838	*	23.7018	23.7018	0	not	1	Intron (ENST00000397517/ENSG00000102572, intron 1 of 10)	13	99205497	99206034	538	1	ENSG00000271437	2250	NA	NA	NA	2250
chr4	148904941	148905862	922	*	23.7059	23.7059	0	not	1	Intron (ENST00000336498/ENSG00000071205, intron 18 of 22)	4	148837680	148838537	858	2	ENSG00000270387	-66404	NA	NA	NA	66404
chrX	47400250	47401139	890	*	23.7063	23.7063	0	not	1	Distal Intergenic	23	47420516	47431307	10792	1	ENSG00000078061	-19377	369	ARAF	A-Raf proto-oncogene, serine/threonine kinase	19377
chr5	179509801	179510646	846	*	23.7083	23.7083	0	not	1	Downstream (2-3kb)	5	179512717	179514038	1322	2	ENSG00000253480	3392	NA	NA	NA	3392
chr2	219153297	219154276	980	*	23.6755	23.7112	0	not	1	Intron (ENST00000273077/ENSG00000127838, intron 2 of 9)	2	219138915	219157309	18395	2	ENSG00000135926	3033	64114	TMBIM1	transmembrane BAX inhibitor motif containing 1	3033
chr4	25648950	25650131	1182	*	23.712	23.712	1	overlapTSS	1	Distal Intergenic	4	25656923	25680370	23448	1	ENSG00000157765	-6792	10568	SLC34A2	solute carrier family 34 member 2	6792
chr3	139017899	139018858	960	*	23.7189	23.7189	0	not	1	Intron (ENST00000495075/ENSG00000175110, intron 2 of 9)	3	139067866	139068213	348	2	ENSG00000272656	49355	NA	NA	NA	49355
chr16	3201836	3203401	1566	*	23.6292	23.7235	0	not	1	Distal Intergenic	16	3206737	3207484	748	2	ENSG00000261889	4083	NA	NA	NA	4083
chr14	29236832	29237863	1032	*	23.7212	23.7236	1	overlapTSS	1	Promoter (1-2kb)	14	29235050	29238870	3821	1	ENSG00000176165	1782	2290	FOXG1	forkhead box G1	1782
chr7	39605568	39606413	846	*	23.7252	23.7252	3	overlapTSS	1	Promoter (<=1kb)	7	39585245	39605838	20594	2	ENSG00000227172	0	NA	NA	NA	0
chr19	45369624	45370577	954	*	23.732	23.732	0	not	1	Intron (ENST00000252485/ENSG00000130202, intron 2 of 5)	19	45349432	45392485	43054	1	ENSG00000130202	20192	5819	NECTIN2	nectin cell adhesion molecule 2	20192
chr5	176087506	176088537	1032	*	23.7471	23.7471	0	not	1	Distal Intergenic	5	176074388	176086058	11671	1	ENSG00000048140	13118	26262	TSPAN17	tetraspanin 17	13118
chr2	15043568	15044485	918	*	23.7483	23.7483	0	not	1	Intron (ENST00000416173/ENSG00000235127, intron 1 of 2)	2	15026771	15047788	21018	2	ENSG00000235127	3303	NA	NA	NA	3303
chr17	66587465	66588326	862	*	23.749	23.749	1	overlapTSS	1	Promoter (<=1kb)	17	66587937	66760023	172087	1	ENSG00000267659	0	101928104	LINC01482	long intergenic non-protein coding RNA 1482	0
chr14	81050595	81051654	1060	*	23.7493	23.7493	0	not	1	Intron (ENST00000554502/ENSG00000100629, intron 8 of 14)	14	80663873	80854100	190228	2	ENSG00000211448	-196495	1734	DIO2	iodothyronine deiodinase 2	196495
chr8	58118076	58119037	962	*	23.75	23.75	0	not	1	Intron (ENST00000519241/ENSG00000253301, intron 3 of 3)	8	58096193	58096279	87	1	ENSG00000220984	21883	NA	NA	NA	21883
chr5	87468470	87469343	874	*	23.7505	23.7505	0	not	1	Distal Intergenic	5	87514708	87515080	373	1	ENSG00000197071	-45365	NA	NA	NA	45365
chr17	48057961	48058770	810	*	23.7517	23.7517	0	not	1	Distal Intergenic	17	48046334	48052321	5988	1	ENSG00000108813	11627	1748	DLX4	distal-less homeobox 4	11627
chr19	56142786	56143617	832	*	23.7535	23.7535	0	not	1	Distal Intergenic	19	56146382	56154835	8454	1	ENSG00000213015	-2765	51157	ZNF580	zinc finger protein 580	2765
