seqnames	start	end	width	strand	tvalue	score	numOfTSS	overlapTSS	group	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	distanceToTSS	ENTREZID	SYMBOL	GENENAME	absDistToTSS
chrY	13464146	13465679	1534	*	25.924	26.2935	0	not	3	Promoter (1-2kb)	24	13462594	13463857	1264	1	ENSG00000258567	1552	NA	NA	NA	1552
chr7	151427653	151428692	1040	*	26.2944	26.2944	0	not	3	Intron (ENST00000287878/ENSG00000106617, intron 3 of 15)	7	151503744	151507906	4163	1	ENSG00000242048	-75052	644090	LOC644090	uncharacterized LOC644090	75052
chr12	125413912	125414931	1020	*	26.2956	26.2956	0	not	3	Distal Intergenic	12	125420001	125420441	441	2	ENSG00000241129	5510	NA	NA	NA	5510
chr12	56360652	56361509	858	*	26.2958	26.2958	5	overlapTSS	3	Promoter (<=1kb)	12	56360622	56361258	637	2	ENSG00000258554	0	NA	NA	NA	0
chr11	45000365	45001200	836	*	26.2972	26.2972	0	not	3	Distal Intergenic	11	44995453	44999579	4127	1	ENSG00000254654	4912	221122	LINC02685	long intergenic non-protein coding RNA 2685	4912
chr19	45995686	45996599	914	*	26.298	26.298	0	not	3	5' UTR	19	45992035	46005768	13734	1	ENSG00000213889	3651	147699	PPM1N	protein phosphatase, Mg2+/Mn2+ dependent 1N (putative)	3651
chr10	102397236	102398145	910	*	26.2997	26.2997	0	not	3	Distal Intergenic	10	102495360	102589698	94339	1	ENSG00000075891	-97215	5076	PAX2	paired box 2	97215
chr5	176736385	176737506	1122	*	26.3001	26.3001	1	overlapTSS	3	5' UTR	5	176728462	176739758	11297	2	ENSG00000213347	2252	83463	MXD3	MAX dimerization protein 3	2252
chr1	11394187	11395014	828	*	26.3017	26.3017	0	not	3	Distal Intergenic	1	11338673	11339408	736	2	ENSG00000238199	-54779	NA	NA	NA	54779
chr1	54928948	54929739	792	*	26.0953	26.3018	0	not	3	Distal Intergenic	1	54970341	54970443	103	1	ENSG00000265404	-40602	NA	NA	NA	40602
chr7	100804702	100805619	918	*	26.3016	26.302	4	overlapTSS	3	Promoter (1-2kb)	7	100802754	100802836	83	1	ENSG00000264425	1948	100616117	MIR4653	microRNA 4653	1948
chr5	153882097	153883002	906	*	26.3028	26.3028	0	not	3	Distal Intergenic	5	153873136	153874303	1168	1	ENSG00000253886	8961	NA	NA	NA	8961
chr1	37051442	37052493	1052	*	26.1116	26.3038	0	not	3	Distal Intergenic	1	37095936	37096458	523	1	ENSG00000230214	-43443	NA	NA	NA	43443
chr16	30789794	30790591	798	*	26.3041	26.3041	1	overlapTSS	3	Promoter (<=1kb)	16	30789770	30791473	1704	1	ENSG00000262026	24	NA	NA	NA	24
chr1	228622161	228623234	1074	*	26.3052	26.3052	0	not	3	Distal Intergenic	1	228612546	228613026	481	2	ENSG00000168148	-9135	8290	H3-4	H3.4 histone	9135
chr2	26963501	26964382	882	*	26.3056	26.3056	0	not	3	Distal Intergenic	2	26987152	27004099	16948	1	ENSG00000213699	-22770	54978	SLC35F6	solute carrier family 35 member F6	22770
chr12	110156057	110156820	764	*	26.306	26.306	0	not	3	Intron (ENST00000538780/ENSG00000139438, intron 1 of 2)	12	110152033	110208312	56280	1	ENSG00000139438	4024	84915	FAM222A	family with sequence similarity 222 member A	4024
chr12	56278403	56279222	820	*	26.3076	26.3076	0	not	3	Distal Intergenic	12	56268462	56268625	164	1	ENSG00000207339	9941	NA	NA	NA	9941
chr6	157999195	158000234	1040	*	26.3076	26.3076	0	not	3	Exon (ENST00000401486/ENSG00000219448, exon 1 of 1)	6	157998119	158003309	5191	2	ENSG00000219448	3075	NA	NA	NA	3075
chr14	99827077	99827950	874	*	26.3102	26.3102	1	overlapTSS	3	Promoter (<=1kb)	14	99828628	99828716	89	1	ENSG00000216173	-678	NA	NA	NA	678
chr1	205285999	205287092	1094	*	26.3103	26.3103	0	not	3	Intron (ENST00000367157/ENSG00000163545, intron 1 of 6)	1	205271187	205290883	19697	2	ENSG00000163545	3791	81788	NUAK2	NUAK family kinase 2	3791
chr9	137995395	137996708	1314	*	25.5088	26.311	0	not	3	Intron (ENST00000252854/ENSG00000130558, intron 4 of 5)	9	137967268	138013025	45758	1	ENSG00000130558	28127	10439	OLFM1	olfactomedin 1	28127
chr14	21540434	21541687	1254	*	26.2226	26.3132	1	overlapTSS	3	Promoter (1-2kb)	14	21484922	21539031	54110	2	ENSG00000165795	-1403	57447	NDRG2	NDRG family member 2	1403
chr17	34111453	34112086	634	*	26.3143	26.3143	0	not	3	Intron (ENST00000587639/ENSG00000129270, intron 1 of 8)	17	34083268	34122711	39444	2	ENSG00000129270	10625	NA	NA	NA	10625
chr11	119745130	119746005	876	*	26.3147	26.3147	0	not	3	Distal Intergenic	11	119692013	119692838	826	2	ENSG00000254406	-52292	NA	NA	NA	52292
chr11	17751636	17753143	1508	*	26.2286	26.3176	0	not	3	Distal Intergenic	11	17756359	17804602	48244	1	ENSG00000129159	-3216	3746	KCNC1	potassium voltage-gated channel subfamily C member 1	3216
chr17	35116146	35117235	1090	*	26.3188	26.3188	0	not	3	Distal Intergenic	17	35078894	35082651	3758	1	ENSG00000267785	37252	NA	NA	NA	37252
chr4	25622384	25623625	1242	*	26.3205	26.3205	0	not	3	Promoter (<=1kb)	4	25624399	25625223	825	1	ENSG00000228154	-774	NA	NA	NA	774
chr21	38966768	38967771	1004	*	26.3207	26.3207	1	overlapTSS	3	Distal Intergenic	21	38888740	38888973	234	1	ENSG00000267937	78028	NA	NA	NA	78028
chr9	128161357	128162220	864	*	26.3225	26.3225	0	not	3	Distal Intergenic	9	128134604	128135045	442	2	ENSG00000227845	-26312	NA	NA	NA	26312
chr12	120797905	120799048	1144	*	26.3235	26.3235	0	not	3	Intron (ENST00000257552/ENSG00000135097, intron 6 of 14)	12	120779133	120806983	27851	2	ENSG00000135097	7935	4440	MSI1	musashi RNA binding protein 1	7935
chr20	1192518	1193897	1380	*	26.324	26.324	0	not	3	Distal Intergenic	20	1184098	1188918	4821	1	ENSG00000215595	8420	400831	C20orf202	chromosome 20 open reading frame 202	8420
chr1	46929737	46930614	878	*	26.3242	26.3242	0	not	3	Intron (ENST00000455247/ENSG00000225667, intron 1 of 1)	1	46921495	46948147	26653	1	ENSG00000225667	8242	NA	NA	NA	8242
chr9	37410886	37411739	854	*	26.2745	26.3262	0	not	3	Distal Intergenic	9	37422663	37436987	14325	1	ENSG00000137106	-10924	9380	GRHPR	glyoxylate and hydroxypyruvate reductase	10924
chr1	11713176	11713931	756	*	26.327	26.327	6	overlapTSS	3	Promoter (<=1kb)	1	11714432	11723384	8953	1	ENSG00000132879	-501	93611	FBXO44	F-box protein 44	501
chr2	121136089	121136930	842	*	26.3279	26.3279	0	not	3	Distal Intergenic	2	121103719	121109384	5666	1	ENSG00000163083	32370	3625	INHBB	inhibin subunit beta B	32370
chr11	69489797	69490722	926	*	26.3286	26.3286	0	not	3	Promoter (<=1kb)	11	69467844	69490184	22341	2	ENSG00000149716	0	220064	LTO1	LTO1 maturation factor of ABCE1	0
chr17	40718608	40719367	760	*	26.3318	26.3321	3	overlapTSS	3	Promoter (<=1kb)	17	40719086	40725257	6172	1	ENSG00000108788	0	6945	MLX	MAX dimerization protein MLX	0
chr1	178482278	178483113	836	*	26.3343	26.3343	6	overlapTSS	3	Promoter (<=1kb)	1	178482212	178517734	35523	1	ENSG00000240021	66	84066	TEX35	testis expressed 35	66
chr17	37886365	37887104	740	*	26.3343	26.3343	2	overlapTSS	3	Promoter (<=1kb)	17	37884749	37887040	2292	2	ENSG00000141741	0	84299	MIEN1	migration and invasion enhancer 1	0
chr5	172171016	172171813	798	*	26.335	26.335	0	not	3	Distal Intergenic	5	172185229	172189559	4331	1	ENSG00000253295	-13416	101928093	LOC101928093	uncharacterized LOC101928093	13416
chr7	73683739	73684586	848	*	26.3391	26.3391	0	not	3	Distal Intergenic	7	73672856	73672946	91	2	ENSG00000252538	-10793	NA	NA	NA	10793
chr19	54983807	54984992	1186	*	26.3421	26.3421	0	not	3	Promoter (<=1kb)	19	54976210	54984411	8202	2	ENSG00000167617	0	148170	CDC42EP5	CDC42 effector protein 5	0
chr21	44751090	44751985	896	*	26.3441	26.3441	0	not	3	Promoter (<=1kb)	21	44742297	44751919	9623	2	ENSG00000237864	0	NA	NA	NA	0
chr20	3656391	3657246	856	*	26.3058	26.3447	0	not	3	Intron (ENST00000356518/ENSG00000149451, intron 3 of 21)	20	3648612	3662893	14282	2	ENSG00000149451	5647	80332	ADAM33	ADAM metallopeptidase domain 33	5647
chr16	54973104	54973979	876	*	26.3469	26.3469	2	overlapTSS	3	Promoter (<=1kb)	16	54971698	54972583	886	2	ENSG00000259725	-521	NA	NA	NA	521
chr9	66832636	66834047	1412	*	26.0585	26.3474	0	not	3	Distal Intergenic	9	66836662	66836791	130	1	ENSG00000270092	-2615	NA	NA	NA	2615
chr12	71985285	71986058	774	*	26.3491	26.3491	0	not	3	Distal Intergenic	12	71976073	71977632	1560	2	ENSG00000257761	-7653	NA	NA	NA	7653
chr11	119231644	119232615	972	*	26.3501	26.3501	0	not	3	Intron (ENST00000455332/ENSG00000036672, intron 1 of 11)	11	119243416	119252323	8908	1	ENSG00000254740	-10801	NA	NA	NA	10801
chr1	40765033	40765858	826	*	26.3513	26.3513	1	overlapTSS	3	Downstream (<1kb)	1	40766159	40783488	17330	2	ENSG00000049089	17630	1298	COL9A2	collagen type IX alpha 2 chain	17630
chr7	1397978	1398921	944	*	26.3523	26.3523	0	not	3	Distal Intergenic	7	1306989	1308903	1915	1	ENSG00000233082	90989	NA	NA	NA	90989
chr1	20888732	20889835	1104	*	26.3538	26.3538	0	not	3	Distal Intergenic	1	20878932	20881512	2581	1	ENSG00000183114	9800	163933	FAM43B	family with sequence similarity 43 member B	9800
chr16	2953823	2954776	954	*	26.216	26.3549	0	not	3	Distal Intergenic	16	2961938	3001209	39272	1	ENSG00000059122	-7162	84256	FLYWCH1	FLYWCH-type zinc finger 1	7162
chr2	47262984	47264055	1072	*	26.3559	26.3559	1	overlapTSS	3	Intron (ENST00000409245/ENSG00000068724, intron 16 of 20)	2	47262418	47267663	5246	2	ENSG00000233845	3608	NA	NA	NA	3608
chr9	100745089	100745732	644	*	26.3588	26.3588	1	overlapTSS	3	Promoter (<=1kb)	9	100745643	100778225	32583	1	ENSG00000136938	0	10541	ANP32B	acidic nuclear phosphoprotein 32 family member B	0
chr1	25756619	25758076	1458	*	26.3601	26.3601	2	overlapTSS	3	Promoter (<=1kb)	1	25688740	25756683	67944	2	ENSG00000188672	0	6006	RHCE	Rh blood group CcEe antigens	0
chrX	70842959	70844538	1580	*	26.0135	26.3606	1	overlapTSS	3	Promoter (1-2kb)	23	70845603	70845705	103	2	ENSG00000264855	1167	NA	NA	NA	1167
chr10	80751875	80752712	838	*	26.3632	26.3632	0	not	3	Intron (ENST00000456353/ENSG00000224596, intron 5 of 9)	10	80760241	80763560	3320	2	ENSG00000229569	10848	NA	NA	NA	10848
chr15	77363030	77363913	884	*	26.3634	26.3634	0	not	3	5' UTR	15	77359996	77360667	672	2	ENSG00000269951	-2363	NA	NA	NA	2363
chr11	44517854	44518633	780	*	26.3656	26.3656	0	not	3	Distal Intergenic	11	44490014	44491979	1966	1	ENSG00000255451	27840	NA	NA	NA	27840
chr5	149573937	149574936	1000	*	26.3669	26.3669	0	not	3	Exon (ENST00000230671/ENSG00000011083, exon 2 of 14)	5	149569520	149602351	32832	1	ENSG00000011083	4417	6534	SLC6A7	solute carrier family 6 member 7	4417
chr2	241289472	241290489	1018	*	26.368	26.368	0	not	3	Distal Intergenic	2	241375088	241407493	32406	1	ENSG00000063660	-84599	2817	GPC1	glypican 1	84599
chr2	175398028	175398911	884	*	26.3691	26.3691	0	not	3	Distal Intergenic	2	175411869	175639555	227687	1	ENSG00000236449	-12958	NA	NA	NA	12958
chr11	56977795	56978806	1012	*	26.3728	26.3728	0	not	3	Distal Intergenic	11	57001051	57004709	3659	2	ENSG00000134817	25903	187	APLNR	apelin receptor	25903
chr15	65134853	65136182	1330	*	26.3743	26.3743	3	overlapTSS	3	Promoter (<=1kb)	15	65134088	65160206	26119	1	ENSG00000241839	765	80301	PLEKHO2	pleckstrin homology domain containing O2	765
chr19	40721715	40722482	768	*	25.9303	26.3759	1	overlapTSS	3	Promoter (1-2kb)	19	40721965	40724306	2342	2	ENSG00000174521	1824	148014	TTC9B	tetratricopeptide repeat domain 9B	1824
chr14	104074184	104075001	818	*	26.3783	26.3783	0	not	3	Intron (ENST00000557172/ENSG00000126214, intron 1 of 2)	14	104042305	104042396	92	2	ENSG00000264904	-31788	NA	NA	NA	31788
chr1	13788981	13789742	762	*	26.3785	26.3785	0	not	3	Distal Intergenic	1	13839715	13842765	3051	1	ENSG00000259961	-49973	NA	NA	NA	49973
chr19	1050821	1051738	918	*	26.3797	26.3797	0	not	3	Exon (ENST00000263094/ENSG00000064687, exon 19 of 47)	19	1040102	1065571	25470	1	ENSG00000064687	10719	10347	ABCA7	ATP binding cassette subfamily A member 7	10719
chr19	1473401	1474320	920	*	26.3804	26.3804	9	overlapTSS	3	3' UTR	19	1461142	1479555	18414	2	ENSG00000119559	5235	148223	C19orf25	chromosome 19 open reading frame 25	5235
chr19	6936819	6937688	870	*	26.3804	26.3804	0	not	3	Exon (ENST00000250572/ENSG00000174837, exon 18 of 20)	19	6953222	6954915	1694	1	ENSG00000268845	-15534	NA	NA	NA	15534
chr17	48627883	48628784	902	*	26.3812	26.3812	0	not	3	3' UTR	17	48620419	48633213	12795	1	ENSG00000006282	7464	64847	SPATA20	spermatogenesis associated 20	7464
chr10	11728970	11730053	1084	*	26.382	26.382	0	not	3	Distal Intergenic	10	11721674	11722513	840	1	ENSG00000271046	7296	NA	NA	NA	7296
chr2	97201904	97202775	872	*	26.3826	26.3826	3	overlapTSS	3	Promoter (<=1kb)	2	97202480	97218375	15896	1	ENSG00000196843	0	10865	ARID5A	AT-rich interaction domain 5A	0
chr8	22081322	22082121	800	*	26.3895	26.3895	0	not	3	Exon (ENST00000321613/ENSG00000168490, exon 5 of 6)	8	22077222	22089854	12633	2	ENSG00000168490	7733	9796	PHYHIP	phytanoyl-CoA 2-hydroxylase interacting protein	7733
chr17	19360059	19361584	1526	*	25.9074	26.3898	1	overlapTSS	3	Promoter (<=1kb)	17	19360393	19361712	1320	1	ENSG00000231477	0	NA	NA	NA	0
chrX	39829388	39830263	876	*	26.3906	26.3906	0	not	3	Distal Intergenic	23	39868529	39871435	2907	1	ENSG00000223486	-38266	NA	NA	NA	38266
chr11	57247417	57248542	1126	*	26.391	26.391	0	not	3	Distal Intergenic	11	57243966	57245007	1042	2	ENSG00000255301	-2410	NA	NA	NA	2410
chr12	104235136	104235839	704	*	26.3936	26.3936	1	overlapTSS	3	Promoter (<=1kb)	12	104235229	104238442	3214	1	ENSG00000257327	0	NA	NA	NA	0
chr6	33889081	33890200	1120	*	26.3956	26.3956	0	not	3	Intron (ENST00000451317/ENSG00000233183, intron 3 of 3)	6	33835283	33864691	29409	2	ENSG00000249346	-24390	100507584	LINC01016	long intergenic non-protein coding RNA 1016	24390
chr1	7448443	7449492	1050	*	26.3959	26.3959	1	overlapTSS	3	Promoter (<=1kb)	1	7442548	7449814	7267	2	ENSG00000237728	322	102725193	CAMTA1-AS2	CAMTA1 antisense RNA 2	322
chr7	27221620	27222601	982	*	26.3968	26.3968	2	overlapTSS	3	Promoter (1-2kb)	7	27224137	27228912	4776	1	ENSG00000240990	-1536	221883	HOXA11-AS	HOXA11 antisense RNA	1536
chr4	39816664	39817655	992	*	26.3975	26.3975	0	not	3	Distal Intergenic	4	39771701	39773000	1300	2	ENSG00000180610	-43664	NA	NA	NA	43664
chr18	33647142	33648031	890	*	26.3976	26.3976	0	not	3	Promoter (<=1kb)	18	33564350	33647539	83190	2	ENSG00000141425	0	55197	RPRD1A	regulation of nuclear pre-mRNA domain containing 1A	0
chr20	42366570	42367539	970	*	26.3979	26.3979	0	not	3	Distal Intergenic	20	42354804	42355638	835	2	ENSG00000124196	-10932	149699	GTSF1L	gametocyte specific factor 1 like	10932
chr11	72376824	72377735	912	*	26.3985	26.3985	0	not	3	Intron (ENST00000334456/ENSG00000186642, intron 1 of 30)	11	72287185	72385635	98451	2	ENSG00000186642	7900	5138	PDE2A	phosphodiesterase 2A	7900
chr15	30365777	30366676	900	*	26.4006	26.4006	0	not	3	Promoter (<=1kb)	15	30345145	30365267	20123	2	ENSG00000229389	-510	NA	NA	NA	510
chr20	25213844	25214665	822	*	26.4008	26.4008	0	not	3	Distal Intergenic	20	25207122	25207370	249	2	ENSG00000268302	-6474	NA	NA	NA	6474
chr20	55240883	55241774	892	*	26.3688	26.4022	1	overlapTSS	3	Promoter (<=1kb)	20	55242486	55242587	102	1	ENSG00000252091	-712	NA	NA	NA	712
chr15	40650562	40651401	840	*	26.4023	26.4023	1	overlapTSS	3	Promoter (<=1kb)	15	40650436	40663257	12822	1	ENSG00000140323	126	85455	DISP2	dispatched RND transporter family member 2	126
chr19	27739194	27740729	1536	*	26.1036	26.4027	0	not	3	Distal Intergenic	19	28129391	28137391	8001	2	ENSG00000267696	396662	NA	NA	NA	396662
chr1	244534484	244535571	1088	*	26.403	26.403	0	not	3	Intron (ENST00000308105/ENSG00000173728, intron 2 of 4)	1	244515937	244552965	37029	1	ENSG00000173728	18547	200159	C1orf100	chromosome 1 open reading frame 100	18547
chr11	76492044	76493115	1072	*	26.4037	26.4037	3	overlapTSS	3	Promoter (<=1kb)	11	76493295	76509198	15904	1	ENSG00000182704	-180	25987	TSKU	tsukushi, small leucine rich proteoglycan	180
chr2	92315425	92316934	1510	*	25.8067	26.4037	0	not	3	Distal Intergenic	2	92222172	92223026	855	2	ENSG00000223816	-92399	NA	NA	NA	92399
chr4	185882426	185883503	1078	*	26.4062	26.4062	0	not	3	Distal Intergenic	4	185859537	185859594	58	2	ENSG00000263458	-22832	100616111	MIR4455	microRNA 4455	22832
chr6	90113956	90114791	836	*	26.4066	26.4066	0	not	3	Intron (ENST00000369415/ENSG00000025039, intron 1 of 6)	6	90074355	90121989	47635	2	ENSG00000025039	7198	58528	RRAGD	Ras related GTP binding D	7198
chr20	37354001	37354932	932	*	26.4068	26.4073	1	overlapTSS	3	Promoter (<=1kb)	20	37353105	37358015	4911	1	ENSG00000101438	896	140679	SLC32A1	solute carrier family 32 member 1	896
chr8	143580670	143581619	950	*	26.2808	26.4099	0	not	3	Intron (ENST00000517894/ENSG00000181790, intron 17 of 30)	8	143530791	143626370	95580	1	ENSG00000181790	49879	575	ADGRB1	adhesion G protein-coupled receptor B1	49879
chr14	101958070	101958927	858	*	26.4136	26.4136	0	not	3	Distal Intergenic	14	101913979	101923454	9476	1	ENSG00000259166	44091	NA	NA	NA	44091
chr1	33720791	33721616	826	*	26.4141	26.4141	1	overlapTSS	3	Promoter (<=1kb)	1	33722146	33766320	44175	1	ENSG00000160094	-530	149076	ZNF362	zinc finger protein 362	530
chr5	315780	316923	1144	*	26.2165	26.4152	0	not	3	Intron (ENST00000506909/ENSG00000249915, intron 3 of 4)	5	304291	438406	134116	1	ENSG00000063438	11489	NA	NA	NA	11489
chr3	128292234	128293247	1014	*	26.4167	26.4167	1	overlapTSS	3	Promoter (1-2kb)	3	128290843	128294929	4087	2	ENSG00000198685	1682	23434	LINC01565	long intergenic non-protein coding RNA 1565	1682
chr20	32384112	32384939	828	*	26.4172	26.4172	0	not	3	Intron (ENST00000443171/ENSG00000230753, intron 2 of 3)	20	32375179	32398903	23725	2	ENSG00000230753	13964	101929746	ZNF341-AS1	ZNF341 antisense RNA 1	13964
chr10	73680847	73682082	1236	*	26.4178	26.4178	0	not	3	Distal Intergenic	10	73724123	73773322	49200	1	ENSG00000122863	-42041	9469	CHST3	carbohydrate sulfotransferase 3	42041
chr19	37808214	37809221	1008	*	26.4214	26.4214	2	overlapTSS	3	5' UTR	19	37803739	37860267	56529	1	ENSG00000181666	4475	284459	ZNF875	zinc finger protein 875	4475
chr19	39692554	39694097	1544	*	26.1496	26.4226	1	overlapTSS	3	Promoter (<=1kb)	19	39693471	39694906	1436	2	ENSG00000179751	809	342898	SYCN	syncollin	809
chr11	51578726	51580283	1558	*	26.0201	26.4237	0	not	3	Distal Intergenic	11	51526871	51527800	930	2	ENSG00000237610	-50926	NA	NA	NA	50926
chr5	61704961	61706048	1088	*	26.427	26.427	0	not	3	Intron (ENST00000509663/ENSG00000068796, intron 1 of 5)	5	61699799	61924409	224611	1	ENSG00000086200	5162	51194	IPO11	importin 11	5162
chr1	156670872	156671913	1042	*	26.4284	26.4284	3	overlapTSS	3	Intron (ENST00000368222/ENSG00000143320, intron 1 of 3)	1	156669398	156675608	6211	2	ENSG00000143320	3695	1382	CRABP2	cellular retinoic acid binding protein 2	3695
chr6	43958034	43958941	908	*	26.4284	26.4284	0	not	3	Distal Intergenic	6	43968317	43973695	5379	1	ENSG00000181577	-9376	221416	C6orf223	chromosome 6 open reading frame 223	9376
chr7	76008872	76009805	934	*	26.4296	26.4296	0	not	3	Distal Intergenic	7	76026835	76071388	44554	1	ENSG00000188372	-17030	7784	ZP3	zona pellucida glycoprotein 3	17030
chr7	1371081	1371910	830	*	26.4317	26.4317	0	not	3	Distal Intergenic	7	1306989	1308903	1915	1	ENSG00000233082	64092	NA	NA	NA	64092
chr8	49228761	49229454	694	*	26.4332	26.4332	0	not	3	Distal Intergenic	8	49220487	49220590	104	2	ENSG00000252710	-8171	NA	NA	NA	8171
chr11	119038775	119039654	880	*	26.4347	26.4347	4	overlapTSS	3	Promoter (1-2kb)	11	119037277	119054725	17449	1	ENSG00000160703	1498	79671	NLRX1	NLR family member X1	1498
chr12	54608260	54609139	880	*	26.4327	26.4355	0	not	3	Distal Intergenic	12	54625181	54625260	80	2	ENSG00000265371	16121	NA	NA	NA	16121
chr14	104789556	104790513	958	*	26.4362	26.4362	0	not	3	Distal Intergenic	14	104842867	104845288	2422	2	ENSG00000258598	54775	NA	NA	NA	54775
chr3	184344501	184345578	1078	*	26.4372	26.4372	0	not	3	Intron (ENST00000444495/ENSG00000145191, intron 15 of 15)	3	184279572	184300197	20626	1	ENSG00000182580	64929	2049	EPHB3	EPH receptor B3	64929
chr14	105257997	105258732	736	*	26.4388	26.4388	0	not	3	Intron (ENST00000554581/ENSG00000142208, intron 1 of 12)	14	105235686	105262088	26403	2	ENSG00000142208	3356	207	AKT1	AKT serine/threonine kinase 1	3356
chr16	2794782	2795629	848	*	26.4401	26.4401	0	not	3	Exon (ENST00000571305/ENSG00000205913, exon 1 of 6)	16	2802330	2822539	20210	1	ENSG00000167978	-6701	23524	SRRM2	serine/arginine repetitive matrix 2	6701
chr3	52210056	52210927	872	*	26.4425	26.4425	0	not	3	Distal Intergenic	3	52227186	52228801	1616	1	ENSG00000242849	-16259	NA	NA	NA	16259
chr10	88474243	88475166	924	*	26.4439	26.4439	0	not	3	Intron (ENST00000352360/ENSG00000122367, intron 5 of 9)	10	88505597	88505706	110	2	ENSG00000252189	30540	NA	NA	NA	30540
chr16	29895044	29895989	946	*	26.444	26.444	0	not	3	Intron (ENST00000346932/ENSG00000174938, intron 6 of 15)	16	29882480	29910868	28389	2	ENSG00000174938	14879	26470	SEZ6L2	seizure related 6 homolog like 2	14879
chr9	36762804	36763547	744	*	26.4449	26.4449	1	overlapTSS	3	Distal Intergenic	9	36823536	36823596	61	2	ENSG00000266255	60049	100616289	MIR4475	microRNA 4475	60049
chr2	121517041	121517900	860	*	26.3974	26.447	0	not	3	Intron (ENST00000482119/ENSG00000074047, intron 1 of 3)	2	121493199	121750229	257031	1	ENSG00000074047	23842	2736	GLI2	GLI family zinc finger 2	23842
chr1	18088525	18089378	854	*	26.4472	26.4472	0	not	3	Intron (ENST00000375406/ENSG00000117148, intron 1 of 2)	1	18081808	18153558	71751	1	ENSG00000117148	6717	81569	ACTL8	actin like 8	6717
chr11	33933681	33934766	1086	*	26.4479	26.4479	0	not	3	Distal Intergenic	11	33880122	33913836	33715	2	ENSG00000135363	-19845	4005	LMO2	LIM domain only 2	19845
